Order_ID,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal Code,Region,Product_ID,Category,Sub-Category,Product Name,Sales,Order_date,
CA-2016-153108,09-03-2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,05-03-2016,
CA-2016-153108,09-03-2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,60.69,05-03-2016,
CA-2017-112676,08-05-2017,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.35,05-05-2017,
CA-2018-165687,23-11-2018,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,24153,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04,17-11-2018,
US-2018-112928,05-06-2018,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,01-06-2018,
CA-2018-143343,13-06-2018,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,16.4,10-06-2018,
CA-2018-115154,11-01-2018,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,08-01-2018,
CA-2016-149342,25-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,20-04-2016,
CA-2016-149342,25-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,20-04-2016,
CA-2016-149342,25-04-2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96,20-04-2016,
CA-2016-130995,06-11-2016,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95,01-11-2016,
CA-2018-127929,27-12-2018,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,23-12-2018,
CA-2016-113145,05-11-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,13.52,01-11-2016,
CA-2016-113145,05-11-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7,01-11-2016,
CA-2016-113145,05-11-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,42.95,01-11-2016,
CA-2016-113145,05-11-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,01-11-2016,
CA-2016-113145,05-11-2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,503.96,01-11-2016,
CA-2015-162362,18-11-2015,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,12.72,14-11-2015,
CA-2015-162362,18-11-2015,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,14-11-2015,
CA-2017-106558,21-01-2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,17-01-2017,
CA-2018-157931,22-09-2018,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,17-09-2018,
CA-2018-157931,22-09-2018,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,17-09-2018,
CA-2017-115574,24-12-2017,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.37,23-12-2017,
CA-2016-160794,08-08-2016,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.22,06-08-2016,
CA-2018-116225,09-11-2018,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,390.75,05-11-2018,
US-2018-120418,12-06-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.79,11-06-2018,
US-2018-120418,12-06-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.45,11-06-2018,
US-2018-120418,12-06-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,11-06-2018,
US-2018-120418,12-06-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10001955,Office Supplies,Art,Newell 319,15.87,11-06-2018,
US-2018-120418,12-06-2018,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.59,11-06-2018,
CA-2018-122035,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,20-07-2018,
CA-2018-122035,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",416.32,20-07-2018,
CA-2018-122035,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,43,20-07-2018,
CA-2018-122035,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,182.94,20-07-2018,
CA-2018-122035,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,60.83,20-07-2018,
CA-2018-122035,25-07-2018,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,57103,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,20-07-2018,
CA-2016-117828,26-12-2016,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,194.32,23-12-2016,
CA-2018-165491,24-03-2018,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,265.93,20-03-2018,
CA-2016-109470,03-01-2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,94.74,31-12-2016,
CA-2016-109470,03-01-2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,31-12-2016,
CA-2016-109470,03-01-2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,76.3,31-12-2016,
CA-2016-109470,03-01-2017,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,364.8,31-12-2016,
CA-2016-105102,19-09-2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,79.87,15-09-2016,
CA-2016-105102,19-09-2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.38,15-09-2016,
CA-2016-105102,19-09-2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,15-09-2016,
CA-2018-138422,26-09-2018,First Class,KN-16705,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,14.35,23-09-2018,
US-2016-147739,29-12-2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.14,25-12-2016,
CA-2017-155187,26-09-2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,24-09-2017,
CA-2017-155187,26-09-2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,24-09-2017,
CA-2018-169285,25-03-2018,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,21-03-2018,
CA-2018-169285,25-03-2018,Standard Class,RW-19690,Robert Waldorf,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,5.78,21-03-2018,
CA-2015-140886,04-10-2015,Standard Class,KW-16570,Kelly Williams,Consumer,United States,Clarksville,Tennessee,37042,South,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,69.22,30-09-2015,
CA-2018-152695,10-12-2018,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,10-12-2018,
CA-2018-152695,10-12-2018,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,10-12-2018,
CA-2015-110639,23-08-2015,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,25.92,23-08-2015,
CA-2015-110639,23-08-2015,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,45.92,23-08-2015,
CA-2015-121727,24-08-2015,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,10.72,19-08-2015,
CA-2017-137736,15-11-2017,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,10-11-2017,
US-2015-143231,03-01-2016,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,31-12-2015,
US-2015-143231,03-01-2016,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,2038,East,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,113.97,31-12-2015,
US-2015-155894,30-07-2015,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",123.55,26-07-2015,
CA-2017-119025,28-02-2017,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,490.32,22-02-2017,
CA-2017-159373,18-03-2017,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,13-03-2017,
CA-2017-159373,18-03-2017,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.27,13-03-2017,
CA-2017-159373,18-03-2017,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.59,13-03-2017,
CA-2018-109701,03-12-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,9.02,02-12-2018,
CA-2018-109701,03-12-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.46,02-12-2018,
CA-2018-109701,03-12-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,02-12-2018,
CA-2018-109701,03-12-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,02-12-2018,
CA-2018-109701,03-12-2018,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,10.08,02-12-2018,
CA-2016-111514,02-09-2016,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1552.83,31-08-2016,
CA-2016-111514,02-09-2016,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,31-08-2016,
CA-2016-111514,02-09-2016,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,31-08-2016,
CA-2016-111514,02-09-2016,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.98,31-08-2016,
US-2015-148838,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.75,17-03-2015,
US-2015-148838,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.58,17-03-2015,
US-2015-148838,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.91,17-03-2015,
US-2015-148838,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86,17-03-2015,
US-2015-148838,21-03-2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04,17-03-2015,
CA-2018-136497,20-04-2018,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,13.71,16-04-2018,
US-2017-108637,18-03-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127.88,13-03-2017,
US-2017-108637,18-03-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,13-03-2017,
US-2017-108637,18-03-2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,46,13-03-2017,
CA-2015-102295,26-11-2015,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",120.71,24-11-2015,
CA-2018-123659,13-02-2018,First Class,MN-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,20735,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,10-02-2018,
US-2017-129469,27-09-2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.7,23-09-2017,
US-2017-129469,27-09-2017,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.91,23-09-2017,
